Numero de entrada en el vocabulario,palabra,Positiva,Negativa,Frecuencia_Total
760,erratic,0.0,1.0,1.0
761,sizeupdate,0.0,1.0,1.0
762,smoking,0.0,1.0,1.0
763,past,47.0,9.0,56.0
764,order,51.0,9.0,60.0
765,deep,1.0,2.0,3.0
766,renting,1.0,0.0,1.0
767,firstwarning,1.0,0.0,1.0
768,thousands,13.0,3.0,16.0
769,samdisk,1.0,0.0,1.0
770,keychain,1.0,1.0,2.0
771,bravo,2.0,0.0,2.0
772,instert,1.0,0.0,1.0
773,guesswill,1.0,0.0,1.0
774,recomment,2.0,0.0,2.0
775,symptoms,0.0,1.0,1.0
776,watched,7.0,0.0,7.0
777,charmi,3.0,0.0,3.0
778,dedicated,4.0,1.0,5.0
779,pleasurable,1.0,0.0,1.0
780,scads,1.0,0.0,1.0
781,everyonequite,1.0,0.0,1.0
782,diedi,0.0,2.0,2.0
783,models,11.0,2.0,13.0
784,playernothing,0.0,1.0,1.0
785,meant,4.0,1.0,5.0
786,bunch,24.0,6.0,30.0
787,theasus,1.0,0.0,1.0
788,warehouse,1.0,0.0,1.0
789,fatupdate,1.0,0.0,1.0
790,advertised,96.0,10.0,106.0
791,resist,1.0,0.0,1.0
792,begin,3.0,0.0,3.0
793,zune,2.0,0.0,2.0
794,humongous,1.0,0.0,1.0
795,issuesbitlocker,1.0,0.0,1.0
796,ya,4.0,0.0,4.0
797,fka,1.0,0.0,1.0
798,polish,0.0,1.0,1.0
799,sis,0.0,1.0,1.0
800,venture,1.0,0.0,1.0
801,tambieacuten,1.0,0.0,1.0
802,attain,1.0,0.0,1.0
803,packaging,99.0,16.0,115.0
804,plussame,0.0,1.0,1.0
805,activating,1.0,0.0,1.0
806,issuesthe,1.0,0.0,1.0
807,retried,0.0,1.0,1.0
808,curious,3.0,0.0,3.0
809,lumina,1.0,0.0,1.0
810,uploaded,3.0,0.0,3.0
811,apart,0.0,1.0,1.0
812,deftly,1.0,0.0,1.0
813,backup,30.0,11.0,41.0
814,undo,1.0,0.0,1.0
815,mybarnes,1.0,0.0,1.0
816,blister,2.0,0.0,2.0
817,paljoe,0.0,1.0,1.0
818,writewith,1.0,0.0,1.0
819,tour,1.0,1.0,2.0
820,versatility,2.0,0.0,2.0
821,sentence,0.0,1.0,1.0
822,mal,0.0,1.0,1.0
823,didgo,0.0,1.0,1.0
824,trouble,23.0,11.0,34.0
825,fulfilled,1.0,0.0,1.0
826,admiral,1.0,0.0,1.0
827,andor,9.0,3.0,12.0
828,superb,6.0,0.0,6.0
829,trusting,1.0,1.0,2.0
830,themselvesformatting,1.0,0.0,1.0
831,manufacture,6.0,0.0,6.0
832,wellbuilt,1.0,0.0,1.0
833,claiming,0.0,1.0,1.0
834,datasd,1.0,0.0,1.0
835,disappointed,19.0,22.0,41.0
836,quadruples,1.0,0.0,1.0
837,itmy,2.0,2.0,4.0
838,scheduled,1.0,0.0,1.0
839,appreadergb,1.0,0.0,1.0
840,hardware,11.0,1.0,12.0
841,sdorgs,1.0,0.0,1.0
842,addon,3.0,0.0,3.0
843,noneputting,1.0,0.0,1.0
844,instant,7.0,2.0,9.0
845,envelop,1.0,0.0,1.0
846,got,407.0,90.0,497.0
847,laptopi,1.0,0.0,1.0
848,slots,16.0,1.0,17.0
849,blip,0.0,1.0,1.0
850,insertremove,1.0,0.0,1.0
851,instructionsand,1.0,0.0,1.0
852,charm,41.0,2.0,43.0
853,sgs,2.0,1.0,3.0
854,emergency,1.0,0.0,1.0
855,httpamzntoigqmvm,0.0,1.0,1.0
856,session,2.0,1.0,3.0
857,definitly,2.0,0.0,2.0
858,stepdaughter,1.0,0.0,1.0
859,woohoo,2.0,0.0,2.0
860,cardwould,1.0,0.0,1.0
861,first,150.0,62.0,212.0
862,indicado,1.0,0.0,1.0
863,gpss,2.0,0.0,2.0
864,relied,1.0,0.0,1.0
865,wtf,0.0,1.0,1.0
866,complainsor,1.0,0.0,1.0
867,paste,3.0,0.0,3.0
868,methods,1.0,1.0,2.0
869,unexpectedly,4.0,9.0,13.0
870,microsoftcomthanks,1.0,0.0,1.0
871,shenanigans,1.0,0.0,1.0
872,accuratei,1.0,0.0,1.0
873,sip,1.0,0.0,1.0
874,chirping,1.0,0.0,1.0
875,anythingworks,1.0,0.0,1.0
876,flexible,3.0,0.0,3.0
877,reasonable,39.0,0.0,39.0
878,sending,2.0,7.0,9.0
879,cool,12.0,0.0,12.0
880,compatable,1.0,0.0,1.0
881,badly,1.0,0.0,1.0
882,syncs,0.0,1.0,1.0
883,intact,3.0,2.0,5.0
884,vivo,1.0,0.0,1.0
885,warrant,1.0,0.0,1.0
886,camareacutes,1.0,0.0,1.0
887,zeepad,1.0,0.0,1.0
888,southern,1.0,0.0,1.0
889,surprisingly,2.0,0.0,2.0
890,worthyi,1.0,0.0,1.0
891,beauty,1.0,0.0,1.0
892,ps,1.0,1.0,2.0
893,cardreader,0.0,1.0,1.0
894,copious,1.0,0.0,1.0
895,rid,4.0,1.0,5.0
896,sheet,1.0,0.0,1.0
897,limiting,1.0,0.0,1.0
898,aboutto,1.0,0.0,1.0
899,operations,3.0,3.0,6.0
900,blogs,0.0,1.0,1.0
901,running,69.0,7.0,76.0
902,populated,1.0,0.0,1.0
903,scientifically,1.0,0.0,1.0
904,refundstay,0.0,1.0,1.0
905,faulting,0.0,1.0,1.0
906,optional,5.0,0.0,5.0
907,kindhighly,1.0,0.0,1.0
908,editionhad,1.0,0.0,1.0
909,memery,1.0,0.0,1.0
910,hasta,1.0,0.0,1.0
911,posto,1.0,0.0,1.0
912,credited,2.0,0.0,2.0
913,mbsbuy,0.0,1.0,1.0
914,readsandisk,1.0,0.0,1.0
915,gbdelivered,1.0,0.0,1.0
916,cyclic,0.0,1.0,1.0
917,fifteen,1.0,0.0,1.0
918,microhd,1.0,0.0,1.0
919,supposeplugged,1.0,0.0,1.0
920,drawer,1.0,0.0,1.0
921,blamed,1.0,0.0,1.0
922,asus,76.0,3.0,79.0
923,debating,2.0,0.0,2.0
924,formattable,1.0,0.0,1.0
925,phony,1.0,0.0,1.0
926,rack,2.0,0.0,2.0
927,bus,3.0,0.0,3.0
928,warning,4.0,5.0,9.0
929,outit,1.0,0.0,1.0
930,funciana,1.0,0.0,1.0
931,wishing,1.0,0.0,1.0
932,dives,3.0,0.0,3.0
933,coud,0.0,1.0,1.0
934,notorious,1.0,0.0,1.0
935,excellent,134.0,7.0,141.0
936,filming,7.0,1.0,8.0
937,failedit,0.0,1.0,1.0
938,itemssandisk,1.0,0.0,1.0
939,cardpackage,0.0,1.0,1.0
940,sand,2.0,1.0,3.0
941,cardmacbook,1.0,0.0,1.0
942,noticing,1.0,1.0,2.0
943,eprance,1.0,0.0,1.0
944,clones,1.0,0.0,1.0
945,maiden,0.0,1.0,1.0
946,removes,1.0,0.0,1.0
947,project,6.0,1.0,7.0
948,adpator,1.0,0.0,1.0
949,dept,1.0,0.0,1.0
950,roads,1.0,0.0,1.0
951,terabytes,1.0,0.0,1.0
952,tabletam,1.0,0.0,1.0
953,digital,62.0,7.0,69.0
954,thoroughly,1.0,2.0,3.0
955,bean,3.0,2.0,5.0
956,streamingplaying,1.0,0.0,1.0
957,hinder,1.0,0.0,1.0
958,spreads,1.0,0.0,1.0
959,horrific,1.0,0.0,1.0
960,sitting,8.0,3.0,11.0
961,razorm,0.0,1.0,1.0
962,dummy,1.0,1.0,2.0
963,devicehighly,1.0,0.0,1.0
964,alaskai,1.0,0.0,1.0
965,meets,5.0,0.0,5.0
966,sandisc,4.0,2.0,6.0
967,cameracamcorder,1.0,0.0,1.0
968,monthupdate,0.0,1.0,1.0
969,demanding,6.0,0.0,6.0
970,moveresize,1.0,0.0,1.0
971,todays,3.0,1.0,4.0
972,de,3.0,0.0,3.0
973,panic,1.0,0.0,1.0
974,fields,0.0,1.0,1.0
975,spacesandisk,2.0,0.0,2.0
976,casestorage,1.0,0.0,1.0
977,laptop,86.0,16.0,102.0
978,silicon,1.0,0.0,1.0
979,dealt,1.0,1.0,2.0
980,blank,4.0,7.0,11.0
981,ariseit,1.0,0.0,1.0
982,mix,2.0,0.0,2.0
983,bargain,12.0,0.0,12.0
984,averaged,1.0,1.0,2.0
985,watches,1.0,0.0,1.0
986,gti,2.0,2.0,4.0
987,mbsi,0.0,1.0,1.0
988,expense,2.0,1.0,3.0
989,defects,2.0,1.0,3.0
990,fastwas,1.0,0.0,1.0
991,manufacturer,21.0,4.0,25.0
992,measured,5.0,0.0,5.0
993,hesitations,1.0,0.0,1.0
994,wirting,1.0,0.0,1.0
995,squad,1.0,0.0,1.0
996,thissamsung,0.0,1.0,1.0
997,solar,1.0,0.0,1.0
998,francisco,1.0,0.0,1.0
999,bluray,4.0,0.0,4.0
1000,wa,1.0,0.0,1.0
1001,pcmac,1.0,0.0,1.0
1002,rides,0.0,1.0,1.0
1003,aug,1.0,1.0,2.0
1004,daysthe,1.0,0.0,1.0
1005,vendorsthey,0.0,1.0,1.0
1006,live,6.0,2.0,8.0
1007,scissors,6.0,0.0,6.0
1008,detail,2.0,0.0,2.0
1009,base,2.0,0.0,2.0
1010,arrival,4.0,2.0,6.0
1011,substitutes,1.0,0.0,1.0
1012,filesushi,1.0,0.0,1.0
1013,lives,10.0,0.0,10.0
1014,problemi,0.0,2.0,2.0
1015,utttingthis,1.0,0.0,1.0
1016,corrects,0.0,2.0,2.0
1017,blazaing,1.0,0.0,1.0
1018,program,20.0,2.0,22.0
1019,headunit,1.0,0.0,1.0
1020,tapping,1.0,0.0,1.0
1021,sandiskhaving,1.0,0.0,1.0
1022,fatlong,1.0,0.0,1.0
1023,phandroid,1.0,0.0,1.0
1024,firmly,1.0,0.0,1.0
1025,coped,1.0,0.0,1.0
1026,secret,1.0,0.0,1.0
1027,conflict,1.0,0.0,1.0
1028,hokey,1.0,0.0,1.0
1029,sidways,1.0,0.0,1.0
1030,squeeze,1.0,0.0,1.0
1031,levelbenchmarks,0.0,1.0,1.0
1032,grade,4.0,0.0,4.0
1033,discounted,4.0,0.0,4.0
1034,overwritten,1.0,0.0,1.0
1035,pceither,1.0,0.0,1.0
1036,integrated,3.0,0.0,3.0
1037,lan,1.0,0.0,1.0
1038,sons,16.0,0.0,16.0
1039,separately,2.0,0.0,2.0
1040,hard,88.0,12.0,100.0
1041,chipit,1.0,0.0,1.0
1042,kicking,1.0,0.0,1.0
1043,sddram,1.0,0.0,1.0
1044,sonswifes,1.0,0.0,1.0
1045,icon,1.0,0.0,1.0
1046,efficient,9.0,0.0,9.0
1047,shelves,2.0,0.0,2.0
1048,youwow,1.0,0.0,1.0
1049,winvista,1.0,0.0,1.0
1050,loadstill,1.0,0.0,1.0
1051,duos,1.0,0.0,1.0
1052,una,3.0,0.0,3.0
1053,reflect,1.0,1.0,2.0
1054,holds,92.0,2.0,94.0
1055,memoryworks,1.0,0.0,1.0
1056,someday,3.0,0.0,3.0
1057,windshield,2.0,0.0,2.0
1058,moneyps,1.0,0.0,1.0
1059,innards,1.0,0.0,1.0
1060,nonfunctional,1.0,0.0,1.0
1061,adapterive,1.0,0.0,1.0
1062,steadily,1.0,0.0,1.0
1063,master,7.0,3.0,10.0
1064,vez,1.0,0.0,1.0
1065,flawlessplus,1.0,0.0,1.0
1066,kingstoncrystaldiskmark,1.0,0.0,1.0
1067,workable,1.0,0.0,1.0
1068,wants,12.0,2.0,14.0
1069,country,1.0,0.0,1.0
1070,epidemic,0.0,1.0,1.0
1071,gigabyte,3.0,0.0,3.0
1072,tabletswith,0.0,1.0,1.0
1073,meg,3.0,2.0,5.0
1074,mpg,1.0,0.0,1.0
1075,episodes,1.0,0.0,1.0
1076,boy,3.0,0.0,3.0
1077,quadrant,1.0,0.0,1.0
1078,clamshell,3.0,0.0,3.0
1079,watcher,1.0,0.0,1.0
1080,mode,21.0,3.0,24.0
1081,sadly,2.0,6.0,8.0
1082,grabbing,1.0,0.0,1.0
1083,dissapointment,1.0,0.0,1.0
1084,pun,1.0,0.0,1.0
1085,father,2.0,0.0,2.0
1086,instance,1.0,0.0,1.0
1087,manually,6.0,1.0,7.0
1088,wife,32.0,2.0,34.0
1089,exceeds,1.0,1.0,2.0
1090,inblu,1.0,0.0,1.0
1091,uh,1.0,1.0,2.0
1092,itdoing,1.0,0.0,1.0
1093,concept,0.0,1.0,1.0
1094,damaged,12.0,6.0,18.0
1095,truei,1.0,0.0,1.0
1096,boxno,1.0,0.0,1.0
1097,alot,12.0,2.0,14.0
1098,manuals,1.0,0.0,1.0
1099,hubbys,1.0,0.0,1.0
1100,rave,0.0,1.0,1.0
1101,hooking,0.0,1.0,1.0
1102,addition,35.0,1.0,36.0
1103,checked,10.0,5.0,15.0
1104,cars,2.0,1.0,3.0
1105,tabsthis,1.0,0.0,1.0
1106,gpsmap,1.0,0.0,1.0
1107,cut,6.0,1.0,7.0
1108,starts,4.0,3.0,7.0
1109,evening,0.0,2.0,2.0
1110,pricefor,0.0,1.0,1.0
1111,technique,1.0,1.0,2.0
1112,cardsnow,0.0,1.0,1.0
1113,allowing,12.0,2.0,14.0
1114,nobrainer,5.0,1.0,6.0
1115,dismounted,1.0,1.0,2.0
1116,vista,1.0,1.0,2.0
1117,gifts,3.0,0.0,3.0
1118,virus,1.0,0.0,1.0
1119,points,2.0,0.0,2.0
1120,additional,44.0,3.0,47.0
1121,flood,0.0,1.0,1.0
1122,magazines,2.0,0.0,2.0
1123,questionfer,0.0,1.0,1.0
1124,muchwhile,0.0,1.0,1.0
1125,poweredoff,1.0,0.0,1.0
1126,matters,8.0,0.0,8.0
1127,opinions,1.0,0.0,1.0
1128,warrantee,0.0,1.0,1.0
1129,kbpsgb,1.0,0.0,1.0
1130,holderit,1.0,0.0,1.0
1131,revisit,1.0,0.0,1.0
1132,clientoswaldo,1.0,0.0,1.0
1133,yesno,1.0,0.0,1.0
1134,ootransfer,1.0,0.0,1.0
1135,whats,18.0,3.0,21.0
1136,hurts,0.0,1.0,1.0
1137,autophoto,0.0,1.0,1.0
1138,honored,0.0,2.0,2.0
1139,vbr,1.0,0.0,1.0
1140,targeted,1.0,0.0,1.0
1141,degital,1.0,0.0,1.0
1142,atop,1.0,0.0,1.0
1143,ticket,1.0,1.0,2.0
1144,day,73.0,28.0,101.0
1145,gbnow,1.0,0.0,1.0
1146,oversaturate,1.0,0.0,1.0
1147,usbclass,1.0,0.0,1.0
1148,tote,1.0,0.0,1.0
1149,aac,1.0,0.0,1.0
1150,mps,29.0,1.0,30.0
1151,priceupdate,0.0,1.0,1.0
1152,recognition,4.0,0.0,4.0
1153,tfthe,1.0,0.0,1.0
1154,slingbox,1.0,0.0,1.0
1155,equip,1.0,0.0,1.0
1156,encountering,1.0,0.0,1.0
1157,issuesokay,1.0,0.0,1.0
1158,outfit,0.0,1.0,1.0
1159,pennies,2.0,0.0,2.0
1160,p,78.0,6.0,84.0
1161,result,7.0,7.0,14.0
1162,phoneafter,1.0,0.0,1.0
1163,resultshave,1.0,0.0,1.0
1164,optima,1.0,0.0,1.0
1165,formats,13.0,2.0,15.0
1166,downtime,1.0,1.0,2.0
1167,arm,2.0,0.0,2.0
1168,descried,1.0,0.0,1.0
1169,transfers,57.0,2.0,59.0
1170,photosvideos,6.0,0.0,6.0
1171,damage,4.0,0.0,4.0
1172,shippingamazon,1.0,0.0,1.0
1173,nasty,3.0,0.0,3.0
1174,onei,1.0,0.0,1.0
1175,iithe,1.0,0.0,1.0
1176,displeasure,0.0,1.0,1.0
1177,formatedmy,1.0,0.0,1.0
1178,out,0.0,1.0,1.0
1179,adopter,3.0,0.0,3.0
1180,person,11.0,3.0,14.0
1181,pv,1.0,0.0,1.0
1182,unneeded,1.0,0.0,1.0
1183,reach,7.0,2.0,9.0
1184,penvg,1.0,0.0,1.0
1185,term,7.0,0.0,7.0
1186,resistant,3.0,0.0,3.0
1187,mimi,1.0,0.0,1.0
1188,advertisedif,1.0,0.0,1.0
1189,option,25.0,4.0,29.0
1190,news,4.0,0.0,4.0
1191,resolutions,2.0,0.0,2.0
1192,created,2.0,2.0,4.0
1193,puts,4.0,0.0,4.0
1194,web,9.0,0.0,9.0
1195,didsince,1.0,0.0,1.0
1196,twoenjoy,1.0,0.0,1.0
1197,shortcoming,1.0,0.0,1.0
1198,mymedia,1.0,0.0,1.0
1199,elseunsafe,0.0,1.0,1.0
1200,slotsbuy,1.0,0.0,1.0
1201,believ,1.0,0.0,1.0
1202,kbit,1.0,0.0,1.0
1203,bottleneck,3.0,1.0,4.0
1204,cocaine,1.0,0.0,1.0
1205,various,17.0,6.0,23.0
1206,prematurely,1.0,0.0,1.0
1207,wellid,1.0,0.0,1.0
1208,forgetting,1.0,0.0,1.0
1209,brilliantly,2.0,0.0,2.0
1210,legit,7.0,1.0,8.0
1211,smoother,3.0,1.0,4.0
1212,sql,1.0,0.0,1.0
1213,sliminess,0.0,1.0,1.0
1214,ungodly,1.0,0.0,1.0
1215,proredirected,1.0,0.0,1.0
1216,techmoan,1.0,0.0,1.0
1217,badjust,1.0,0.0,1.0
1218,cardfer,0.0,1.0,1.0
1219,dayyou,1.0,0.0,1.0
1220,companyvendorlesson,0.0,1.0,1.0
1221,camerareplaces,1.0,0.0,1.0
1222,hf,1.0,1.0,2.0
1223,please,13.0,7.0,20.0
1224,disappointments,1.0,0.0,1.0
1225,powerhouses,1.0,0.0,1.0
1226,finding,6.0,1.0,7.0
1227,informal,1.0,0.0,1.0
1228,camone,1.0,0.0,1.0
1229,videosjust,0.0,1.0,1.0
1230,sinceim,0.0,1.0,1.0
1231,cardinfo,1.0,0.0,1.0
1232,oni,0.0,1.0,1.0
1233,enjoy,10.0,0.0,10.0
1234,cardbionic,1.0,0.0,1.0
1235,hurting,1.0,0.0,1.0
1236,glitchy,2.0,2.0,4.0
1237,etcno,1.0,0.0,1.0
1238,travel,14.0,0.0,14.0
1239,cost,48.0,12.0,60.0
1240,minus,4.0,0.0,4.0
1241,anothergreat,0.0,1.0,1.0
1242,amazonenjoy,1.0,0.0,1.0
1243,thankfully,2.0,3.0,5.0
1244,bare,2.0,1.0,3.0
1245,jpeg,1.0,0.0,1.0
1246,blurays,1.0,0.0,1.0
1247,cardshow,1.0,0.0,1.0
1248,glowed,1.0,0.0,1.0
1249,raid,1.0,0.0,1.0
1250,ghz,1.0,0.0,1.0
1251,ammount,1.0,0.0,1.0
1252,target,1.0,0.0,1.0
1253,chromebook,5.0,0.0,5.0
1254,adaptersamsung,1.0,0.0,1.0
1255,inluckily,1.0,0.0,1.0
1256,elago,2.0,0.0,2.0
1257,wellas,1.0,0.0,1.0
1258,starsby,1.0,0.0,1.0
1259,ms,11.0,2.0,13.0
1260,widenow,1.0,0.0,1.0
1261,resort,2.0,2.0,4.0
1262,wanna,2.0,0.0,2.0
1263,backward,1.0,0.0,1.0
1264,remomend,1.0,0.0,1.0
1265,breaking,2.0,0.0,2.0
1266,purchase,135.0,23.0,158.0
1267,fristration,1.0,0.0,1.0
1268,schi,3.0,0.0,3.0
1269,bunches,1.0,0.0,1.0
1270,billion,2.0,0.0,2.0
1271,outs,1.0,0.0,1.0
1272,numerical,1.0,0.0,1.0
1273,proofing,1.0,0.0,1.0
1274,finish,1.0,2.0,3.0
1275,highcapacitylowprice,0.0,1.0,1.0
1276,gerat,1.0,0.0,1.0
1277,gropro,2.0,0.0,2.0
1278,opting,1.0,0.0,1.0
1279,world,10.0,2.0,12.0
1280,sunwe,1.0,0.0,1.0
1281,angle,1.0,0.0,1.0
1282,sectorsthe,1.0,0.0,1.0
1283,receipt,1.0,1.0,2.0
1284,misstate,1.0,0.0,1.0
1285,touch,14.0,0.0,14.0
1286,mbut,1.0,0.0,1.0
1287,recovery,7.0,8.0,15.0
1288,memoacuterias,1.0,0.0,1.0
1289,cowon,1.0,1.0,2.0
1290,dish,1.0,0.0,1.0
1291,astak,1.0,0.0,1.0
1292,galley,1.0,0.0,1.0
1293,regrets,2.0,0.0,2.0
1294,onboard,12.0,0.0,12.0
1295,waited,8.0,2.0,10.0
1296,minimal,2.0,0.0,2.0
1297,alleged,1.0,0.0,1.0
1298,freezes,1.0,1.0,2.0
1299,wasnt,27.0,14.0,41.0
1300,simpler,2.0,0.0,2.0
1301,withthis,1.0,0.0,1.0
1302,except,29.0,3.0,32.0
1303,pet,1.0,0.0,1.0
1304,arrived,88.0,10.0,98.0
1305,toshiba,5.0,0.0,5.0
1306,x,36.0,4.0,40.0
1307,inconveniente,1.0,0.0,1.0
1308,msec,1.0,0.0,1.0
1309,single,24.0,4.0,28.0
1310,trolling,1.0,0.0,1.0
1311,workingno,1.0,0.0,1.0
1312,picture,39.0,2.0,41.0
1313,transportboth,1.0,0.0,1.0
1314,working,193.0,54.0,247.0
1315,fedex,1.0,0.0,1.0
1316,phoneyet,1.0,0.0,1.0
1317,sidei,1.0,0.0,1.0
1318,greatfast,2.0,0.0,2.0
1319,district,1.0,0.0,1.0
1320,squeaks,1.0,0.0,1.0
1321,googling,0.0,1.0,1.0
1322,incident,4.0,1.0,5.0
1323,behind,5.0,4.0,9.0
1324,refunded,3.0,6.0,9.0
1325,sgiven,1.0,0.0,1.0
1326,wouldve,1.0,0.0,1.0
1327,hdrcx,1.0,0.0,1.0
1328,cardthis,1.0,1.0,2.0
1329,closer,6.0,1.0,7.0
1330,suffice,1.0,0.0,1.0
1331,uk,1.0,0.0,1.0
1332,picsvideos,1.0,0.0,1.0
1333,mogul,1.0,0.0,1.0
1334,fixany,1.0,0.0,1.0
1335,worksdisk,1.0,0.0,1.0
1336,auto,2.0,0.0,2.0
1337,hiccuping,1.0,0.0,1.0
1338,ninguacuten,1.0,0.0,1.0
1339,susceptible,0.0,2.0,2.0
1340,blade,0.0,1.0,1.0
1341,flawed,1.0,1.0,2.0
1342,responding,1.0,0.0,1.0
1343,solve,0.0,4.0,4.0
1344,gym,2.0,0.0,2.0
1345,label,6.0,4.0,10.0
1346,flashed,1.0,0.0,1.0
1347,rubwindows,1.0,0.0,1.0
1348,cutter,1.0,0.0,1.0
1349,magnetshow,1.0,0.0,1.0
1350,cobra,1.0,0.0,1.0
1351,ayyy,1.0,0.0,1.0
1352,plunge,2.0,0.0,2.0
1353,hangzhou,0.0,1.0,1.0
1354,worth,98.0,15.0,113.0
1355,weak,1.0,0.0,1.0
1356,things,73.0,11.0,84.0
1357,kb,7.0,4.0,11.0
1358,writer,2.0,0.0,2.0
1359,phonereviewi,1.0,0.0,1.0
1360,shut,2.0,0.0,2.0
1361,ttacgr,1.0,0.0,1.0
1362,reconocida,1.0,0.0,1.0
1363,feels,9.0,1.0,10.0
1364,dd,1.0,2.0,3.0
1365,velocidade,1.0,0.0,1.0
1366,texas,1.0,1.0,2.0
1367,awhile,7.0,2.0,9.0
1368,names,4.0,1.0,5.0
1369,clips,6.0,1.0,7.0
1370,trade,1.0,1.0,2.0
1371,driven,1.0,0.0,1.0
1372,screaming,1.0,0.0,1.0
1373,itmany,1.0,0.0,1.0
1374,deliveryfast,1.0,0.0,1.0
1375,blazes,1.0,0.0,1.0
1376,amazonas,1.0,0.0,1.0
1377,speedthe,0.0,1.0,1.0
1378,phoneit,3.0,1.0,4.0
1379,exhibit,1.0,1.0,2.0
1380,corruptions,1.0,0.0,1.0
1381,tranfers,1.0,0.0,1.0
1382,issuing,0.0,1.0,1.0
1383,elph,4.0,0.0,4.0
1384,pointing,1.0,0.0,1.0
1385,mycanon,0.0,1.0,1.0
1386,sparethe,0.0,1.0,1.0
1387,disallows,1.0,0.0,1.0
1388,handing,1.0,0.0,1.0
1389,forth,6.0,1.0,7.0
1390,technological,1.0,0.0,1.0
1391,cardsso,1.0,0.0,1.0
1392,buyi,1.0,0.0,1.0
1393,productsmooth,1.0,0.0,1.0
1394,hey,3.0,0.0,3.0
1395,theft,2.0,0.0,2.0
1396,interactive,0.0,1.0,1.0
1397,speedsi,1.0,1.0,2.0
1398,premier,1.0,0.0,1.0
1399,telefono,1.0,0.0,1.0
1400,urneadable,1.0,0.0,1.0
1401,sailing,1.0,0.0,1.0
1402,taduhnow,1.0,0.0,1.0
1403,represented,1.0,0.0,1.0
1404,snags,1.0,0.0,1.0
1405,daugthers,1.0,0.0,1.0
1406,articles,4.0,0.0,4.0
1407,acitve,1.0,0.0,1.0
1408,di,1.0,0.0,1.0
1409,testscard,1.0,0.0,1.0
1410,protected,2.0,1.0,3.0
1411,sweetie,1.0,0.0,1.0
1412,toolthe,1.0,0.0,1.0
1413,beef,1.0,0.0,1.0
1414,l,4.0,2.0,6.0
1415,stores,59.0,6.0,65.0
1416,records,17.0,2.0,19.0
1417,latching,1.0,0.0,1.0
1418,anelago,1.0,0.0,1.0
1419,chipset,1.0,0.0,1.0
1420,videoit,2.0,0.0,2.0
1421,technology,22.0,5.0,27.0
1422,jellybean,3.0,0.0,3.0
1423,itin,2.0,0.0,2.0
1424,intended,22.0,2.0,24.0
1425,inch,15.0,0.0,15.0
1426,hereright,1.0,0.0,1.0
1427,calls,4.0,2.0,6.0
1428,dare,1.0,0.0,1.0
1429,operation,4.0,3.0,7.0
1430,paypal,2.0,0.0,2.0
1431,march,2.0,3.0,5.0
1432,optionsshipping,1.0,0.0,1.0
1433,areas,2.0,0.0,2.0
1434,users,10.0,4.0,14.0
1435,installing,25.0,3.0,28.0
1436,wizard,2.0,0.0,2.0
1437,nuff,4.0,0.0,4.0
1438,sorts,1.0,1.0,2.0
1439,adapterfunny,1.0,0.0,1.0
1440,account,2.0,2.0,4.0
1441,twelve,2.0,0.0,2.0
1442,sizes,13.0,6.0,19.0
1443,benchmark,8.0,2.0,10.0
1444,awaiting,0.0,2.0,2.0
1445,doubt,12.0,0.0,12.0
1446,enjoys,2.0,0.0,2.0
1447,higjhly,1.0,0.0,1.0
1448,movementdefinitely,1.0,0.0,1.0
1449,holder,5.0,0.0,5.0
1450,buypricequality,1.0,0.0,1.0
1451,itsecond,0.0,1.0,1.0
1452,cheapobrands,1.0,0.0,1.0
1453,ny,1.0,0.0,1.0
1454,toy,1.0,0.0,1.0
1455,imaging,0.0,1.0,1.0
1456,issued,3.0,1.0,4.0
1457,repeated,0.0,2.0,2.0
1458,wondering,8.0,0.0,8.0
1459,gopro,265.0,27.0,292.0
1460,khzbit,1.0,0.0,1.0
1461,qualitythanks,1.0,0.0,1.0
1462,ironed,1.0,0.0,1.0
1463,lousy,0.0,1.0,1.0
1464,knocks,1.0,0.0,1.0
1465,majority,4.0,2.0,6.0
1466,futureproofing,1.0,0.0,1.0
1467,gearing,1.0,0.0,1.0
1468,scratch,1.0,0.0,1.0
1469,differently,2.0,0.0,2.0
1470,installationlol,1.0,0.0,1.0
1471,ridgecrop,2.0,0.0,2.0
1472,comforting,1.0,0.0,1.0
1473,post,9.0,4.0,13.0
1474,harder,2.0,0.0,2.0
1475,kicks,1.0,0.0,1.0
1476,bytessequential,3.0,0.0,3.0
1477,sturdy,4.0,0.0,4.0
1478,gbt,1.0,0.0,1.0
1479,ymmv,0.0,1.0,1.0
1480,undue,1.0,0.0,1.0
1481,personnel,1.0,0.0,1.0
1482,perform,13.0,4.0,17.0
1483,scanning,1.0,1.0,2.0
1484,department,0.0,3.0,3.0
1485,confusing,2.0,1.0,3.0
1486,sacrificing,2.0,0.0,2.0
1487,copyandpaste,1.0,0.0,1.0
1488,wantandroid,1.0,0.0,1.0
1489,ought,1.0,0.0,1.0
1490,user,26.0,5.0,31.0
1491,discourage,0.0,1.0,1.0
1492,returns,2.0,2.0,4.0
1493,appropriate,3.0,1.0,4.0
1494,musics,2.0,0.0,2.0
1495,gowish,1.0,0.0,1.0
1496,gpscomputer,1.0,0.0,1.0
1497,honer,0.0,1.0,1.0
1498,adequately,2.0,0.0,2.0
1499,dozen,7.0,0.0,7.0
1500,extpned,1.0,0.0,1.0
